business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,price_level
OPERATIONAL,"Letjen S. Parman St No.Kavling 59, Slipi, Palmerah, West Jakarta City, Jakarta 11410, Indonesia","{'location': {'lat': -6.199375, 'lng': 106.7991372}, 'viewport': {'northeast': {'lat': -6.198043370107278, 'lng': 106.8004523798927}, 'southwest': {'lat': -6.200743029892722, 'lng': 106.7977527201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kimaya Slipi Jakarta by Harris,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117335903098643195304"">A Google User</a>'], 'photo_reference': 'AUGGfZmBZKRJAli9a_aZ6sx51PmwCkSsFEvP5VqJgAhQvjnDK2sJPoooTP4cOu_JSQM8_Q3DAvOC0zpxLQJZofaA08lZQlXiXSsFlTJ8YPQqbPdpOEF483RGqrBJT8M0MCQ6u59e5tkR7GxlqxvZ0NjY1TexPSx_qN6eALJCbQO_gRmTGZ6S', 'width': 1200}]",ChIJw_dR_qr3aS4R021KSHQ0xx8,"{'compound_code': 'RQ2X+6M Slipi, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ2X+6M'}",4.5,ChIJw_dR_qr3aS4R021KSHQ0xx8,"['lodging', 'point_of_interest', 'establishment']",1045,,https://www.google.com/maps/place/?q=place_id:ChIJw_dR_qr3aS4R021KSHQ0xx8,
OPERATIONAL,"Letjen S. Parman St No.78, RT.6/RW.3, Slipi, Palmerah, West Jakarta City, Jakarta 11410, Indonesia","{'location': {'lat': -6.1899197, 'lng': 106.797771}, 'viewport': {'northeast': {'lat': -6.188619520107277, 'lng': 106.7989807298927}, 'southwest': {'lat': -6.191319179892721, 'lng': 106.7962810701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Menara Peninsula Hotel,"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110698226830019856639"">A Google User</a>'], 'photo_reference': 'AUGGfZlOW6Wn3MZaV1-lRQry0u3q5z5IwifsqnRExSDBufB5gcSWtMJp38gPbSQdUwViSOCsV4Q0yyAWVzWFDbyzkpkGFOguXXrTl1tnxjcte9PokDXSvA8K6gLKeEY6c83on354RX-nsZWdekeYqZGiQHaDd6k_TBVWWmOlHtYZWaagzD43', 'width': 5616}]",ChIJpV7cUpL2aS4RtoUVM0I_Z0I,"{'compound_code': 'RQ6X+24 Slipi, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ6X+24'}",4.4,ChIJpV7cUpL2aS4RtoUVM0I_Z0I,"['lodging', 'point_of_interest', 'establishment']",8634,,https://www.google.com/maps/place/?q=place_id:ChIJpV7cUpL2aS4RtoUVM0I_Z0I,
OPERATIONAL,"Slipi, Jl. H. Saili No.39-40, RT.5/RW.5, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia","{'location': {'lat': -6.1918339, 'lng': 106.7932011}, 'viewport': {'northeast': {'lat': -6.190436270107278, 'lng': 106.7945525298927}, 'southwest': {'lat': -6.193135929892722, 'lng': 106.7918528701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Urbanest Inn House Slipi - Exclusive Kost and Homestay | Jakarta Barat, Indonesia","[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112605879235454052037"">Farhan Duankz20</a>'], 'photo_reference': 'AUGGfZmdirgWVLP4aNjaDtbCKJ4fCte6ccgaTexbvGe2We-Te4YJ22p23851fM909vKuyGNe_eGNjsM8mOg2xMTy_OdnSXp-sGpAMtZquJlYii9TdFx6Tizf7EvNkdRlrUV4W22W5lrw56DumQg8GRTgiDBk5Jh66G45f-5SAVNc25-KF2n_', 'width': 4608}]",ChIJvSf6C9X3aS4RqnpYceyg_Ys,"{'compound_code': 'RQ5V+77 Kemanggisan, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ5V+77'}",4.6,ChIJvSf6C9X3aS4RqnpYceyg_Ys,"['lodging', 'point_of_interest', 'establishment']",659,,https://www.google.com/maps/place/?q=place_id:ChIJvSf6C9X3aS4RqnpYceyg_Ys,
OPERATIONAL,"Jl. Palmerah Barat No.72, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia","{'location': {'lat': -6.207573699999999, 'lng': 106.7936563}, 'viewport': {'northeast': {'lat': -6.206329720107278, 'lng': 106.7949892798927}, 'southwest': {'lat': -6.209029379892722, 'lng': 106.7922896201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Hotel Slipi Inn Palmerah by RedDoorz,"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103435647964769832205"">riza ansh</a>'], 'photo_reference': 'AUGGfZn7l7hMijKKgJJio1VXouJFLpkqIzB9NF8i6RdUt0RGfqneE2UY0OsBmWe7Y1zNfKIDdAOrSyt0sFYz1kkox8CohDwsNZtpaM0NRnZm2mI7oxNq1vkJXm5rxucorRZNWP_EEmdPp5pXppwBExVjqboCp0ENDJb79X6K0TzYMRl-MONm', 'width': 1000}]",ChIJSUcmUn33aS4RT0AYp0MNI2Q,"{'compound_code': 'QQRV+WF Palmerah, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQRV+WF'}",4.2,ChIJSUcmUn33aS4RT0AYp0MNI2Q,"['lodging', 'point_of_interest', 'establishment']",235,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJSUcmUn33aS4RT0AYp0MNI2Q,
OPERATIONAL,"Letjen S. Parman St No.Kav. 87, RT.1/RW.8, North Bambu City, Palmerah, West Jakarta City, Jakarta 11420, Indonesia","{'location': {'lat': -6.1844838, 'lng': 106.7997513}, 'viewport': {'northeast': {'lat': -6.182851670107278, 'lng': 106.8010901798927}, 'southwest': {'lat': -6.185551329892722, 'lng': 106.7983905201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Moritz Hotel RSAB Harapan Kita,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102912145810238781295"">Goldia Kusumah</a>'], 'photo_reference': 'AUGGfZkcrqWA5fqnwKk6DF78XBK5kjCrrAvGabMeUE0gHwIvJYpkuI_L-806P7G75XpqMDxSWre-dvFG-4DP0fB7QDW_NykEZ1DpaWH2JVDi0HFacFAgZzr1-C1lftzRHT4A4Po4_p8P6TXsZrJO5alVfhmtjsvaGPqs01vRNr8580GZe3rb', 'width': 4000}]",ChIJFxzAUIz3aS4RXFtKO77Olac,"{'compound_code': 'RQ8X+6W North Bambu City, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ8X+6W'}",4.7,ChIJFxzAUIz3aS4RXFtKO77Olac,"['lodging', 'point_of_interest', 'establishment']",452,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJFxzAUIz3aS4RXFtKO77Olac,
OPERATIONAL,"1, Jl. Letjen S. Parman No.92A, RT.1/RW.8, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410, Indonesia","{'location': {'lat': -6.183539499999999, 'lng': 106.79745}, 'viewport': {'northeast': {'lat': -6.182226770107278, 'lng': 106.7986352298927}, 'southwest': {'lat': -6.184926429892721, 'lng': 106.7959355701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Hotel Slipi Jakarta,"[{'height': 5184, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118174068172993802870"">A Google User</a>'], 'photo_reference': 'AUGGfZnutbbgBZ7gUbM3c37L0zn919MnWUyr965RME_D_KG663ThhmAF2q4AvnyRWtcrhzokIx_tnvThRmVLsQ_hXrewrN4oxNr2KqslZDO_GQVJMxj__cC17eK-e0OuTh8zxYn6q2q7RVs3Y8mFOyXMUn8grObr377VZIu_2QnCKvZUonmd', 'width': 3456}]",ChIJ20VGYoz2aS4RIC2J5qB4G0U,"{'compound_code': 'RQ8W+HX Slipi, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ8W+HX'}",4.5,ChIJ20VGYoz2aS4RIC2J5qB4G0U,"['lodging', 'point_of_interest', 'establishment']",827,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ20VGYoz2aS4RIC2J5qB4G0U,
OPERATIONAL,"Jl. Kota Bambu Selatan No.9, Kota Bambu Sel., Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420, Indonesia","{'location': {'lat': -6.185891, 'lng': 106.8006141}, 'viewport': {'northeast': {'lat': -6.184484170107279, 'lng': 106.8019617298927}, 'southwest': {'lat': -6.187183829892723, 'lng': 106.7992620701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bamboo Inn Hotel & Cafe,"[{'height': 1302, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114565255986030364389"">Bamboo Inn Hotel &amp; Cafe</a>'], 'photo_reference': 'AUGGfZknDj4pt53pbRT90eHkx-71wXwKtcK1ai0EG0ZYZGg7eetMpERWMP0s4jmRh06kbbN3dfoafvMYZIjyZLDYg9geFOO7BjC0S5NU1b8T2ajaeb8UYEovXtiTgNtcE4zL9tzVWT3m05kr233ciDauzrJQGLAJKbezTij-FC8A5Ke-BGhU', 'width': 2048}]",ChIJvaajc472aS4ReAvW5mijep4,"{'compound_code': 'RR72+J6 South Bambu City, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RR72+J6'}",4.3,ChIJvaajc472aS4ReAvW5mijep4,"['lodging', 'point_of_interest', 'establishment']",1387,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJvaajc472aS4ReAvW5mijep4,
OPERATIONAL,"Jl. Arjuna Utara No.26, RT.11/RW.2, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","{'location': {'lat': -6.1848337, 'lng': 106.7853437}, 'viewport': {'northeast': {'lat': -6.183563170107278, 'lng': 106.7866947798927}, 'southwest': {'lat': -6.186262829892722, 'lng': 106.7839951201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Front One Boutique Hotel Taman Anggrek by Azana,"[{'height': 1373, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105441333020593241575"">A Google User</a>'], 'photo_reference': 'AUGGfZnn-Su14F4-Ug7jJb0hMQiXDzNhxe8l-vkBhgQmwy0fdNJDytV5xBfUMHQDoauxSAn9qaHmvGAYAMUh9W03V4wtvJ4XsFnzHHf4X4PMTxWWJb1qqdjbmyHliToMeu_iVcKllafJQ3vfvVOXUIRkhbcriPCZb41YCKzPXLJ-T0RkFBSg', 'width': 2440}]",ChIJs5z9ScX3aS4RQpQh3LnZp04,"{'compound_code': 'RQ8P+34 South Tanjung Duren, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ8P+34'}",4.9,ChIJs5z9ScX3aS4RQpQh3LnZp04,"['lodging', 'point_of_interest', 'establishment']",200,,https://www.google.com/maps/place/?q=place_id:ChIJs5z9ScX3aS4RQpQh3LnZp04,
OPERATIONAL,"Jl. Wijaya Kusuma No.2, RT.1/RW.1, Jatipulo, Kec. Palmerah, Jakarta, Daerah Khusus Ibukota Jakarta 11430, Indonesia","{'location': {'lat': -6.179372799999999, 'lng': 106.7973209}, 'viewport': {'northeast': {'lat': -6.178052170107278, 'lng': 106.7987525298927}, 'southwest': {'lat': -6.180751829892722, 'lng': 106.7960528701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sanctuary Spaces by TwoSpaces,"[{'height': 1311, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109304959862153773475"">A Google User</a>'], 'photo_reference': 'AUGGfZlvbmlzTQp6rC1R2_j3XAM-2YT3twnFTOt41neowbRz1viVac3Slx7lt8K6waO_VnwUul3iohdOK-NaZ5ETKd1lrpsLe61UoutQ2KWa2t0138zW9CMpgjC2CkOReN7yKQ0sP3hJQCYmO-W4R3OiQOpK3vj3ai-y3jQ98NPsZ7st5Bj0', 'width': 2330}]",ChIJfTtko-r3aS4RxZ2FqBJ3Vd4,"{'compound_code': 'RQCW+7W Jati Pulo, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQCW+7W'}",4.7,ChIJfTtko-r3aS4RxZ2FqBJ3Vd4,"['lodging', 'point_of_interest', 'establishment']",202,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJfTtko-r3aS4RxZ2FqBJ3Vd4,
OPERATIONAL,"Jl. K.S. Tubun No.19, RT.5/RW.6, Petamburan, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10260, Indonesia","{'location': {'lat': -6.1998886, 'lng': 106.8019887}, 'viewport': {'northeast': {'lat': -6.198409570107277, 'lng': 106.8032030798927}, 'southwest': {'lat': -6.201109229892721, 'lng': 106.8005034201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Blue Sky Hotel Petamburan,"[{'height': 289, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116682372805517433541"">A Google User</a>'], 'photo_reference': 'AUGGfZnLQtfb16ycCnfzLTLgxGhDZXdjAcJgeip1RW7rGPowP2dvfT7Y2qBCy9wwBTGW2hPtkw8-dsRnd3ZNAXHaYuiLEaMMRsx9QrlclTk8wzu8UK-8GRKgWyOqCDTH9m21uu_M5VvUirTB_AO1HWcnCQQMiiOgWzR_5T1g_jzexz9IK9Zz', 'width': 570}]",ChIJ_95DpL32aS4RZS6aIekms3k,"{'compound_code': 'RR22+2Q Petamburan, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RR22+2Q'}",4.2,ChIJ_95DpL32aS4RZS6aIekms3k,"['lodging', 'point_of_interest', 'establishment']",2138,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ_95DpL32aS4RZS6aIekms3k,
OPERATIONAL,"Jl. Palmerah Barat No.110, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia","{'location': {'lat': -6.2072264, 'lng': 106.7910805}, 'viewport': {'northeast': {'lat': -6.205877170107278, 'lng': 106.7924256798927}, 'southwest': {'lat': -6.208576829892722, 'lng': 106.7897260201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus near GBK Senayan,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109618320607430864169"">A Google User</a>'], 'photo_reference': 'AUGGfZkNSMUqylD5xmDOLO8SAURIAEuJJILXdWmtZDcVcDsYQieR4UkuMAIdt3Xch94605Y5oTmicsOUHPbICe1iAfToj1ueLa2Vinn-zQA0EltBFSiodqJXfYtS18di_eW2RP906TJZcqiWMsEtPsvYvmpYDaJpUFkr8pmbHjKgo1nyPIc5', 'width': 900}]",ChIJxwXD48v3aS4RfL8Ztgn5pEU,"{'compound_code': 'QQVR+4C Palmerah, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQVR+4C'}",4.1,ChIJxwXD48v3aS4RfL8Ztgn5pEU,"['lodging', 'point_of_interest', 'establishment']",184,,https://www.google.com/maps/place/?q=place_id:ChIJxwXD48v3aS4RfL8Ztgn5pEU,
OPERATIONAL,"Jl. Arjuna Sel. No.4, RT.2/RW.8, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia","{'location': {'lat': -6.1850629, 'lng': 106.789864}, 'viewport': {'northeast': {'lat': -6.183627970107279, 'lng': 106.7912664298927}, 'southwest': {'lat': -6.186327629892723, 'lng': 106.7885667701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mega Anggrek Hotel,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110545664220441671133"">Mega Anggrek Hotel</a>'], 'photo_reference': 'AUGGfZmJb878xeoanEfjdBhn1bMZZMmu4P_j-8S_GbyaIxQYlfvqeXmC9kCBrmeN8TkJRjLCcBWKY_vcSZenU4en4U-Z6Uqe3Xsiwzoy3JX93g_OXQBkBR9rBRLekFU_zJnxSN-N-mOM4eUniaIVpEg_DHrWt4yIJxniT8Cr7LCaqqssQfuw', 'width': 800}]",ChIJNXBVs_z2aS4RiAD1wqjm5QI,"{'compound_code': 'RQ7Q+XW South Tanjung Duren, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ7Q+XW'}",4.1,ChIJNXBVs_z2aS4RiAD1wqjm5QI,"['lodging', 'point_of_interest', 'establishment']",3978,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJNXBVs_z2aS4RiAD1wqjm5QI,
OPERATIONAL,"64, Jl. Kemanggisan Raya No.64, Jakarta, Daerah Khusus Ibukota Jakarta 11480, Indonesia","{'location': {'lat': -6.19126, 'lng': 106.7853808}, 'viewport': {'northeast': {'lat': -6.189950620107278, 'lng': 106.7867912798927}, 'southwest': {'lat': -6.192650279892722, 'lng': 106.7840916201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 115 Portal Residence,"[{'height': 1472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105413030696610185836"">Gustav Prakoso</a>'], 'photo_reference': 'AUGGfZnhW34I_h2NImm0-1m2_tQ0vUjSoRwV6UpNM1nogeXBtQn3VEEfWD1stO_B7L8yUsDy6OI17jvxA_tFcCN0ouM2aXHR9AHpfzgIT1YA0GUcO5NbNIKEm7k8e09L-0rYTSUJ0iyoDQ3UpeYkk3Ns_yii0BQXKidna4fYlbRe56_RAnJQ', 'width': 736}]",ChIJ3eEp0073aS4RkMm1mO6o_oM,"{'compound_code': 'RQ5P+F4 Kemanggisan, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ5P+F4'}",3.9,ChIJ3eEp0073aS4RkMm1mO6o_oM,"['lodging', 'point_of_interest', 'establishment']",91,,https://www.google.com/maps/place/?q=place_id:ChIJ3eEp0073aS4RkMm1mO6o_oM,
OPERATIONAL,"Jl. Arjuna Selatan Kav A1 No 10 A-C Kemanggisan, RT.8/RW.11, Kb. Jeruk, Kec. Palmerah, Daerah Khusus Ibukota Jakarta 11530, Indonesia","{'location': {'lat': -6.1853735, 'lng': 106.7852865}, 'viewport': {'northeast': {'lat': -6.183984770107277, 'lng': 106.7866356798927}, 'southwest': {'lat': -6.186684429892721, 'lng': 106.7839360201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Anders,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114335721044478448594"">Diaz Miguel Jahya</a>'], 'photo_reference': 'AUGGfZleqU5OEQNJO5TqaqecVg3Z0dOhAdS321l2F1hbnB2sXMtHzJ1b_FMvZWazV16lEp33RUgfI6kM7d4Yu77hLemJeLYp-rJfZ0hnQri8_4VCO0ivn_sn1Q9DOXP-x8frlTc1eV5Yvz8Yz_OwdVjf1SM8M9bDuM0UaAT4MQHdlR-nbfSo', 'width': 1538}]",ChIJkSgBR4b3aS4Rxe-6Q8Bfopw,"{'compound_code': 'RQ7P+V4 Kebon Jeruk, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ7P+V4'}",4.4,ChIJkSgBR4b3aS4Rxe-6Q8Bfopw,"['lodging', 'point_of_interest', 'establishment']",349,,https://www.google.com/maps/place/?q=place_id:ChIJkSgBR4b3aS4Rxe-6Q8Bfopw,
OPERATIONAL,"Jl. Anggrek Neli Murni Blok A No.1, RT.2/RW.1, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia","{'location': {'lat': -6.182936, 'lng': 106.795048}, 'viewport': {'northeast': {'lat': -6.181580120107278, 'lng': 106.7963843298927}, 'southwest': {'lat': -6.184279779892722, 'lng': 106.7936846701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok Malabar Mitra RedDoorz,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112073453959210091732"">A Google User</a>'], 'photo_reference': 'AUGGfZk35p3XIk5sDCGMtJzoZDd64eOZ-bAXa16XUIVaxcoaje4jl1wjb8src7_J0oZfeRAvJTg8419Xhi5FUKfS9-CKiCjBkajB0dgnBmTPayF1XBSsBZ7-uWyJ9FTR0Aa1H-rezLENY8rYFY5SfHqGvgTwlkgx6XO5j_q3f46ngqXvKV0', 'width': 2048}]",ChIJ5Vyvuoz2aS4RDCZcKz9MBlw,"{'compound_code': 'RQ8W+R2 Kemanggisan, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ8W+R2'}",4.8,ChIJ5Vyvuoz2aS4RDCZcKz9MBlw,"['lodging', 'point_of_interest', 'establishment']",554,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ5Vyvuoz2aS4RDCZcKz9MBlw,
OPERATIONAL,"Jl. Palmerah Bar. IX No.75 7, RT.7/RW.9, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia","{'location': {'lat': -6.202673, 'lng': 106.788196}, 'viewport': {'northeast': {'lat': -6.201333070107277, 'lng': 106.7895322298927}, 'southwest': {'lat': -6.204032729892721, 'lng': 106.7868325701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PALMERAH 75 RESIDENCE,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111421167111436894130"">A Google User</a>'], 'photo_reference': 'AUGGfZmVtdrje3SeXKs-9QTT9XcZXbLm62hDByP0ZTyO-piifIL1WJhCFjugvwYL2eNimgPLOpznmTsrIrrK9fcs3ijXvrZlbeHmFtogSS-UOdjzo9Q3LIKRK0uFrNPuNGybRHQXl3wRxuNOy_jLhvbywKzGKEbTVbvZV98Drze4l-SjIBs', 'width': 1080}]",ChIJe36f_cP2aS4RtEvA7PFN9hA,"{'compound_code': 'QQWQ+W7 Palmerah, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQWQ+W7'}",4.3,ChIJe36f_cP2aS4RtEvA7PFN9hA,"['lodging', 'point_of_interest', 'establishment']",222,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJe36f_cP2aS4RtEvA7PFN9hA,
OPERATIONAL,"Jl. Palmerah Barat No.48, RT.3/RW.7, Palmerah, Jakarta, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia","{'location': {'lat': -6.2074701, 'lng': 106.7947287}, 'viewport': {'northeast': {'lat': -6.206190670107278, 'lng': 106.7960835298927}, 'southwest': {'lat': -6.208890329892721, 'lng': 106.7933838701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ZEN Rooms Palmerah Barat,"[{'height': 461, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117682534663685299142"">ZEN Rooms Palmerah Barat</a>'], 'photo_reference': 'AUGGfZn1ZO_0K-mBIqludtmkcXmm-yHLvvleUMMZA1IG6TVtlxwyngQ8s8MBdk7jyWBkjxe39qxMZD31MfpxMZwvjKiNBtBUyXZg7v-8rs8G9BCQy9lKkDkoWDqLpbOyNpYYF7bZLSteOriZodIAb5s1kXtMi6rCyDxaK2klQDD-WMRlEAJv', 'width': 820}]",ChIJfzUoCbj2aS4R0bf9i4cnoq8,"{'compound_code': 'QQVV+2V Palmerah, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQVV+2V'}",4.4,ChIJfzUoCbj2aS4R0bf9i4cnoq8,"['lodging', 'point_of_interest', 'establishment']",48,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJfzUoCbj2aS4R0bf9i4cnoq8,
OPERATIONAL,"Jl. Aranda No.1, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","{'location': {'lat': -6.1818713, 'lng': 106.7920374}, 'viewport': {'northeast': {'lat': -6.180646170107278, 'lng': 106.7934785298927}, 'southwest': {'lat': -6.183345829892722, 'lng': 106.7907788701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,B Fashion Hotel,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117394864319136600388"">B Fashion Hotel</a>'], 'photo_reference': 'AUGGfZmriKu3SskPVTBOD9R8Tg3EMOx9N_a2Ti1ds0eNWX_t5JTlU8hceLPopbA9QT4mgpaToZueQd3ZWb_VddygqvmQLpNWd7f3zj33hBgaH06HGQHZ8HIjg7hnvBNkCZ80vnex6n8KRTymGNHxNqQr7Lt-UhegpNEW-cFaPExE-7cqYFk', 'width': 800}]",ChIJ7QVykPT2aS4REUm54q_Na7A,"{'compound_code': 'RQ9R+7R South Tanjung Duren, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ9R+7R'}",4.4,ChIJ7QVykPT2aS4REUm54q_Na7A,"['night_club', 'bar', 'spa', 'lodging', 'point_of_interest', 'establishment']",4727,,https://www.google.com/maps/place/?q=place_id:ChIJ7QVykPT2aS4REUm54q_Na7A,
