business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,url,price_level
OPERATIONAL,"M4X5+MPM, Jl. Jenderal Ahmad Yani, Pandeglang, Kec. Karang Tj., Kabupaten Pandeglang, Banten 42211, Indonesia","{'location': {'lat': -6.3007829, 'lng': 106.1093103}, 'viewport': {'northeast': {'lat': -6.299466670107279, 'lng': 106.1107186798927}, 'southwest': {'lat': -6.302166329892723, 'lng': 106.1080190201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Diana,,"[{'height': 5760, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107569560875467271139"">widya hastuti</a>'], 'photo_reference': 'AUGGfZlV2wSI7muhwhV6ZrZGReTH2t-kz4BICKl-kkMe-04cAzoCCpzwUv05q-TmE3P5YE5-osgWkIpMCLMEctOtifWND0khEpJBydZVt6Yv18xHMWXPti9LV5z-k5IJcYLmI4d20no_vzv7l1pGCoPoxFYgNiIplOeMBlo37o_vILV-g3Lf', 'width': 4312}]",ChIJtVdEkh8jQi4RZ_hE0pCpAT8,,3.3,ChIJtVdEkh8jQi4RZ_hE0pCpAT8,"['lodging', 'point_of_interest', 'establishment']",102,,https://www.google.com/maps/place/?q=place_id:ChIJtVdEkh8jQi4RZ_hE0pCpAT8,
OPERATIONAL,"Jalan Raya Labuan Km.3 Majasari, Sukaratu, Kec. Pandeglang, Kabupaten Pandeglang, Banten 42219, Indonesia","{'location': {'lat': -6.3244592, 'lng': 106.0932345}, 'viewport': {'northeast': {'lat': -6.323107220107277, 'lng': 106.0945891298927}, 'southwest': {'lat': -6.325806879892721, 'lng': 106.0918894701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3173 Wisma Pkp-ri,,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104335751891006793670"">pratomo hersuprayogi</a>'], 'photo_reference': 'AUGGfZkIqG4zJjBHhs-XUMw2kskDOwKnqANgVh1fR5Xi9s1SrRoBFsgCF_bYMNoybVOVUrZ_HVftmkTfdREtB7DhVMQHDje0HR8PurqP_9HMNOyM7rWZk6mu5EG1Mm5dsAsy23gBPnx25eSpIJO-zwStO2GpNsAFgpBbAH7Xb2pu1CI8KmPS', 'width': 4624}]",ChIJoR-7Y8s8Qi4RM4pdycKw9yw,"{'compound_code': 'M3GV+67 Sukaratu, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P58M3GV+67'}",4.1,ChIJoR-7Y8s8Qi4RM4pdycKw9yw,"['lodging', 'point_of_interest', 'establishment']",425,,https://www.google.com/maps/place/?q=place_id:ChIJoR-7Y8s8Qi4RM4pdycKw9yw,
OPERATIONAL,"Jl. Raya Serang KM1 No.26, Pandeglang, Kec. Pandeglang, Kabupaten Pandeglang, Banten 42211, Indonesia","{'location': {'lat': -6.298254, 'lng': 106.108848}, 'viewport': {'northeast': {'lat': -6.296868220107277, 'lng': 106.1102199798927}, 'southwest': {'lat': -6.299567879892721, 'lng': 106.1075203201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rizki Hotel & Resto,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114113876170059189603"">Panji Herlambang</a>'], 'photo_reference': 'AUGGfZnbRzeSw5x6YGt6YU52OZb_ZwCvzJcn6E6QBQ-haJG7rQcJEknNhXanHhtX5ndtW4BKDnDJdaLYA7Fwn0C6M4oGEjJQc1F6ClfzruA9XCMnaKkN8Tzvxh-pyJfYl9n8bRVhyDhBDWJqCxaJRX87MTFZo0DcxPJqsVnYNlrSpCTnlu3E', 'width': 4000}]",ChIJn9Y5LR4jQi4R9ZR8pMegpIA,"{'compound_code': 'P425+MG Pandeglang, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P58P425+MG'}",3.9,ChIJn9Y5LR4jQi4R9ZR8pMegpIA,"['lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",496,,https://www.google.com/maps/place/?q=place_id:ChIJn9Y5LR4jQi4R9ZR8pMegpIA,
OPERATIONAL,"H3V7+MJC, Jl. Kyai H., Banten, Kec. Mekarjaya, Kabupaten Pandeglang, Banten 69115, Indonesia","{'location': {'lat': -6.405818000000001, 'lng': 106.064017}, 'viewport': {'northeast': {'lat': -6.404430049999999, 'lng': 106.06512725}, 'southwest': {'lat': -6.409981849999999, 'lng': 106.06068625}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3887 Potreh Mastekah 2,,,ChIJW1RVVVU5Qi4RDNCjntXZ9c8,,4.0,ChIJW1RVVVU5Qi4RDNCjntXZ9c8,"['lodging', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJW1RVVVU5Qi4RDNCjntXZ9c8,
OPERATIONAL,"Jl. Raya Mancak, Kadubeureum, Kec. Pabuaran, Kabupaten Serang, Banten 42163, Indonesia","{'location': {'lat': -6.208366499999999, 'lng': 106.049913}, 'viewport': {'northeast': {'lat': -6.207016720107277, 'lng': 106.0512628798927}, 'southwest': {'lat': -6.209716379892721, 'lng': 106.0485632201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa Nuansa Cimeunti,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101028271769392983427"">A Google User</a>'], 'photo_reference': 'AUGGfZnJmf1kBgIfSDH2T9as8R1hzsprUzeLdIq9gvZjv4b9C66w9EcnQknmnt7rDWs6WyNq6i1sgWsg5bhcNOO8w-bfZRliBjcQY9Eh39v-hM2TqcI1athnxaOvM8jlnJDZ14AGIbiTbHPxP5vyZ8_j1nc3YKLPCTIOh55s2ovbRG4VDQv-', 'width': 4032}]",ChIJ87_rT58nQi4RWDoobQVqC6c,"{'compound_code': 'Q2RX+MX Kadubeureum, Serang Regency, Banten, Indonesia', 'global_code': '6P58Q2RX+MX'}",4.6,ChIJ87_rT58nQi4RWDoobQVqC6c,"['lodging', 'point_of_interest', 'establishment']",63,,https://www.google.com/maps/place/?q=place_id:ChIJ87_rT58nQi4RWDoobQVqC6c,
OPERATIONAL,"Jl. Raya Labuan - Pandeglang, Sindanghayu, Kec. Saketi, Kabupaten Pandeglang, Banten 42273, Indonesia","{'location': {'lat': -6.3977092, 'lng': 105.9589193}, 'viewport': {'northeast': {'lat': -6.396297770107279, 'lng': 105.9602989798927}, 'southwest': {'lat': -6.398997429892723, 'lng': 105.9575993201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hoya Residence Syariah Mitra RedDoorz,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109517498813722747921"">Eko</a>'], 'photo_reference': 'AUGGfZkYCY_KTgkDw3zTbys35BeW9ru6HJx2TvgftSnri18Owzg_og_ip9bavReXN0tl3ywPk-6391LhbnU306oWCwE-8YmyMsnZTj3KPcVAXsSrz2YQmRJ1OrNyZh-P9VDeypXB5pu-h3uGuXygfsqlqSXZQH36wQiC_wx5AuWlof0Z_aYM', 'width': 4032}]",ChIJ69mNWr4xQi4R40cmTDyfi1M,"{'compound_code': 'JX25+WH Sindanghayu, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P57JX25+WH'}",4.1,ChIJ69mNWr4xQi4R40cmTDyfi1M,"['lodging', 'point_of_interest', 'establishment']",42,,https://www.google.com/maps/place/?q=place_id:ChIJ69mNWr4xQi4R40cmTDyfi1M,
OPERATIONAL,"Jl. Raya Serang - Pandeglang KM. 01 No. 15D, Pandeglang, Kec. Pandeglang, Kabupaten Pandeglang, Banten 42211, Indonesia","{'location': {'lat': -6.2994423, 'lng': 106.1104685}, 'viewport': {'northeast': {'lat': -6.298046370107279, 'lng': 106.1118378798927}, 'southwest': {'lat': -6.300746029892723, 'lng': 106.1091382201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RUMAH PANDEGLANG,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106357310251647024610"">A Google User</a>'], 'photo_reference': 'AUGGfZmlvakWdgsyz3Q3vyVM6VSlf9wA9tRdmBs99kWUKkMslXZe2YPCaA00f4LvSKLLRanwtuR-BCUIpjfxBngat-1lMimuBOPcACAXvKfvdbisrRiHJJPwZ_wpXIFbKGwGRNag0u37p7Y9RO2Oepcx_6O20YP_svu2lNnLC2mD_6qUIm3U', 'width': 3264}]",ChIJNXPDe3IjQi4RUzYlkr9Rsjk,"{'compound_code': 'P426+65 Pandeglang, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P58P426+65'}",4.0,ChIJNXPDe3IjQi4RUzYlkr9Rsjk,"['lodging', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJNXPDe3IjQi4RUzYlkr9Rsjk,
OPERATIONAL,"Batubantar, Cimanuk, Pandeglang Regency, Banten, Indonesia","{'location': {'lat': -6.3497363, 'lng': 106.0433703}, 'viewport': {'northeast': {'lat': -6.348421520107278, 'lng': 106.0446775298927}, 'southwest': {'lat': -6.351121179892722, 'lng': 106.0419778701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GrandVilla hejo,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116691962349721061511"">A Google User</a>'], 'photo_reference': 'AUGGfZklhk_DPPnqOHdiyETXPCqvOe9muHw2avvptBb84w3rep0une6sknsWAwk-geYMVbklNaGQhlZMy0ooQVTgTBcck0w2yFgMcTHeQcz3eV_IlMBqarIse9mb_zoKangS9v7ZaY5FAV1JpTJOpsqvzXTCt4V12qaRBL0qfql6EcV722xZ', 'width': 4000}]",ChIJQ32wJyA7Qi4RH11q-fij9FE,"{'compound_code': 'M22V+48 Batubantar, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P58M22V+48'}",5.0,ChIJQ32wJyA7Qi4RH11q-fij9FE,"['point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJQ32wJyA7Qi4RH11q-fij9FE,
OPERATIONAL,"Jl. Raya Leuwidamar, Aweh, Kec. Rangkasbitung, Kabupaten Lebak, Banten 42312, Indonesia","{'location': {'lat': -6.371722200000001, 'lng': 106.2453967}, 'viewport': {'northeast': {'lat': -6.370386520107278, 'lng': 106.2468548298927}, 'southwest': {'lat': -6.373086179892722, 'lng': 106.2441551701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Horison Rahaya Resort, Banten",,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108644113273271545900"">A Google User</a>'], 'photo_reference': 'AUGGfZnakkOh-xEs8ykyYRRWDlkNt9fmPEtBHgVjAy6ug-b6nJ-Q9M5xdUy-0ZmwN-CBSzOY0tycOxGE7-a-J6nGx1dd4nIHx-awbMCPgsGT7TE2rJ8GDM0tOj2X6AEq213Ky87U2_hcSXqrqV0b5T-FtfYeZUnDC3BgMW5Mu-xEQl782-AS', 'width': 5760}]",ChIJ0cFcY5IXQi4R_1WCp4kXm2g,"{'compound_code': 'J6HW+85 Aweh, Lebak Regency, Banten, Indonesia', 'global_code': '6P58J6HW+85'}",4.3,ChIJ0cFcY5IXQi4R_1WCp4kXm2g,"['lodging', 'point_of_interest', 'establishment']",323,,https://www.google.com/maps/place/?q=place_id:ChIJ0cFcY5IXQi4R_1WCp4kXm2g,
OPERATIONAL,"J6HW+854, Unnamed Road, Aweh, Kalanganyar, Lebak Regency, Banten 42312, Indonesia","{'location': {'lat': -6.371730899999999, 'lng': 106.2454553}, 'viewport': {'northeast': {'lat': -6.370390770107277, 'lng': 106.2468795298927}, 'southwest': {'lat': -6.373090429892721, 'lng': 106.2441798701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rahaya Resto dan Resort,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111672988874115620523"">Irpan Nasution</a>'], 'photo_reference': 'AUGGfZkkDe2SCcKSx7z2CHGIcqCUeN66BNZwzxsmD_RPpp4Yd4j7BJdHHzj0KQrRdDTbDjTuHuqJjqpOiqJAHWDS1U_OddPzvm9PoJHB9TcwCMxr0V7LwxIYXdYRk34E_5E_NUOT2gcNRCZdX4e-wTDQK7kw_W2ZdSuKvsbZw0NkulhbSI7E', 'width': 4032}]",ChIJNRBFKmcXQi4RLPJKLMMZdUU,,4.3,ChIJNRBFKmcXQi4RLPJKLMMZdUU,"['lodging', 'point_of_interest', 'establishment']",202,,https://www.google.com/maps/place/?q=place_id:ChIJNRBFKmcXQi4RLPJKLMMZdUU,
OPERATIONAL,"34, Green Lake View Apartment, Jalan Dewi Banten, Outer, Jakarta 15411, Indonesia","{'location': {'lat': -6.405818000000001, 'lng': 106.064017}, 'viewport': {'northeast': {'lat': -6.404430049999999, 'lng': 106.06512725}, 'southwest': {'lat': -6.409981849999999, 'lng': 106.06068625}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Capital O 93372 Aurora Residence,,,ChIJW1RVVVU5Qi4RIkkLieYcvo8,"{'compound_code': 'H3V7+MJ Mekarjaya, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P58H3V7+MJ'}",5.0,ChIJW1RVVVU5Qi4RIkkLieYcvo8,"['lodging', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJW1RVVVU5Qi4RIkkLieYcvo8,
OPERATIONAL,"Gg. Japar No.1, Banten, Kec. Mekarjaya, Kabupaten Pandeglang, Banten 15154, Indonesia","{'location': {'lat': -6.405818000000001, 'lng': 106.064017}, 'viewport': {'northeast': {'lat': -6.404430049999999, 'lng': 106.06512725}, 'southwest': {'lat': -6.409981849999999, 'lng': 106.06068625}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3355 Homestay Syariah Asyuban,,,ChIJW1RVVVU5Qi4RMo7pPMft8H4,"{'compound_code': 'H3V7+MJ Mekarjaya, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P58H3V7+MJ'}",5.0,ChIJW1RVVVU5Qi4RMo7pPMft8H4,"['lodging', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJW1RVVVU5Qi4RMo7pPMft8H4,
OPERATIONAL,"Jl. Otista Raya, No 58, Rt / Rw : 001 / 004, Cijoro Pasir, Kec. Rangkasbitung, Kabupaten Lebak, Banten 42316, Indonesia","{'location': {'lat': -6.3480077, 'lng': 106.2632796}, 'viewport': {'northeast': {'lat': -6.346658670107277, 'lng': 106.2646096798927}, 'southwest': {'lat': -6.349358329892722, 'lng': 106.2619100201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Kharisma Rangkasbitung,{'open_now': True},"[{'height': 2246, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114455821679204459452"">Bachi Baka</a>'], 'photo_reference': 'AUGGfZngwyrFZSh7pRWhKqcVtSnc2I0JrDvY8Yqzy82Ohl3N9WR0ImPtOMB8UqD-nuA7lbYimSuo5cMjkbygnvAwLBevnCBdfTazJncNjwdIbVLkmQwfnd_q8FHeSFaD5o1TKKs1aplMGg9SWz0jdeaII1R-_KIVMPH8wqaw4zgj9SBKKpcS', 'width': 3998}]",ChIJAQAAAMcQQi4RKiCidzTydP4,"{'compound_code': 'M727+Q8 Cijoro Pasir, Lebak Regency, Banten, Indonesia', 'global_code': '6P58M727+Q8'}",3.7,ChIJAQAAAMcQQi4RKiCidzTydP4,"['lodging', 'point_of_interest', 'establishment']",925,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAMcQQi4RKiCidzTydP4,
OPERATIONAL,"Jl. Raya Labuan - Pandeglang, Sindanghayu, Kec. Saketi, Kabupaten Pandeglang, Banten 42273, Indonesia","{'location': {'lat': -6.3977092, 'lng': 105.9589193}, 'viewport': {'northeast': {'lat': -6.396297770107279, 'lng': 105.9602989798927}, 'southwest': {'lat': -6.398997429892723, 'lng': 105.9575993201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hoya Residence Syariah Mitra RedDoorz,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109517498813722747921"">Eko</a>'], 'photo_reference': 'AUGGfZkKQlHkj587FBU8I0e8cm25tq4PVNeyujMxqTmnt3TgmpxUBnwQ8gdItyfNwx4IwtcPtwa7yi8ACna4TM3VnZY2rDKFOJPcB2LY9DFAK4bLD4y32zkSLOEg0O60itxae5SCCX7S0NXL0Cg43negnskKPyGUp1GFnhPVQ3vedjOwGqNh', 'width': 4032}]",ChIJ69mNWr4xQi4R40cmTDyfi1M,"{'compound_code': 'JX25+WH Sindanghayu, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P57JX25+WH'}",4.1,ChIJ69mNWr4xQi4R40cmTDyfi1M,"['lodging', 'point_of_interest', 'establishment']",42,,https://www.google.com/maps/place/?q=place_id:ChIJ69mNWr4xQi4R40cmTDyfi1M,
OPERATIONAL,"J6WW+4F3, Jl. Multatuli No.6L, Muara Ciujung Bar., Kec. Rangkasbitung, Kabupaten Lebak, Banten 42312, Indonesia","{'location': {'lat': -6.354898599999999, 'lng': 106.2469205}, 'viewport': {'northeast': {'lat': -6.353539720107279, 'lng': 106.2482747798927}, 'southwest': {'lat': -6.356239379892723, 'lng': 106.2455751201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Bumi Katineung,,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115392664223309257615"">A Google User</a>'], 'photo_reference': 'AUGGfZlyQOiNiUi9LO8e66y-kp9XtRK-BN4rALd5oVRhR6SRln0n1M_SJn2VqysKPICwvYVAIbJbUreJzR8ttE_svnrKA67wr_M_Q8zEi2FNt-5alhPuWwjGdnaqItYSxTqTdW1IHy0JVMPP9z1_7shz_jA7m9AJG2DLit3S9CrKoHTdM8zX', 'width': 4000}]",ChIJNcBs4SsXQi4RQ0p0MwNiLcs,,4.0,ChIJNcBs4SsXQi4RQ0p0MwNiLcs,"['lodging', 'point_of_interest', 'establishment']",917,,https://www.google.com/maps/place/?q=place_id:ChIJNcBs4SsXQi4RQ0p0MwNiLcs,
OPERATIONAL,"Jl. Raya Labuan No. 7, Gardu Tanjak, Pandeglang, Pandeglang Sub-District, Pandeglang Regency, Banten 42213, Indonesia","{'location': {'lat': -6.3135033, 'lng': 106.103392}, 'viewport': {'northeast': {'lat': -6.312140020107277, 'lng': 106.1047536798927}, 'southwest': {'lat': -6.314839679892722, 'lng': 106.1020540201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pandeglang Raya Hotel,{'open_now': True},"[{'height': 295, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111354095733334251370"">A Google User</a>'], 'photo_reference': 'AUGGfZnSsJ_KedILOnYSn4VPqoHpPzcnAyBVC8vdpqeGmthUKVZOZXoLQR42Sd2zSVqyEOfo_eqxwoVgMyNbuhpGtDAhIl9wwp0LtlLmaNTotTw0AAmewHZIR0I_KycaGVCM2JGjq81BSnEDKymDDhiHPfLUE_SWfsDnrG_3tUwczClHTKpY', 'width': 526}]",ChIJSaZ_5-ozQi4RNlQuVRUgUmQ,"{'compound_code': 'M4P3+H9 Pandeglang, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P58M4P3+H9'}",4.0,ChIJSaZ_5-ozQi4RNlQuVRUgUmQ,"['lodging', 'point_of_interest', 'establishment']",688,,https://www.google.com/maps/place/?q=place_id:ChIJSaZ_5-ozQi4RNlQuVRUgUmQ,
OPERATIONAL,"H3V7+MJC, Jl. Kyai H., Banten, Kec. Mekarjaya, Kabupaten Pandeglang, Banten 69115, Indonesia","{'location': {'lat': -6.405818000000001, 'lng': 106.064017}, 'viewport': {'northeast': {'lat': -6.404430049999999, 'lng': 106.06512725}, 'southwest': {'lat': -6.409981849999999, 'lng': 106.06068625}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3887 Potreh Mastekah 2,,,ChIJW1RVVVU5Qi4RDNCjntXZ9c8,,4.0,ChIJW1RVVVU5Qi4RDNCjntXZ9c8,"['lodging', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJW1RVVVU5Qi4RDNCjntXZ9c8,
OPERATIONAL,"Cilangkap, Kalanganyar, Lebak Regency, Banten 42312, Indonesia","{'location': {'lat': -6.3611517, 'lng': 106.2299367}, 'viewport': {'northeast': {'lat': -6.359803770107277, 'lng': 106.2312850298927}, 'southwest': {'lat': -6.362503429892721, 'lng': 106.2285853701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mutiara,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107706651149977440192"">yudi suhendar</a>'], 'photo_reference': 'AUGGfZlWhSNyLca-GahL2T18hm--8gz69Rof5YIeqlboFYYG1N8I2-PqNINlh9JXI2Zq1q3tx7vgX5iyTM-_PfhXQy3RhL_e8RWmPLD4PG98yu_yFg9rL4YUf-Ia9HAHa9KsRhvaGDOTwFYrjcbMehCv6PuPIZ5T3HCv5H-HlS39r8ED9kq7', 'width': 4000}]",ChIJu6w6yt8WQi4RqdYUeLYHF1I,"{'compound_code': 'J6QH+GX Cilangkap, Lebak Regency, Banten, Indonesia', 'global_code': '6P58J6QH+GX'}",3.6,ChIJu6w6yt8WQi4RqdYUeLYHF1I,"['lodging', 'point_of_interest', 'establishment']",318,,https://www.google.com/maps/place/?q=place_id:ChIJu6w6yt8WQi4RqdYUeLYHF1I,
OPERATIONAL,"Jl. Kimaklum No.31, Muara Ciujung Bar., Kec. Rangkasbitung, Kabupaten Lebak, Banten 42312, Indonesia","{'location': {'lat': -6.3521757, 'lng': 106.2485279}, 'viewport': {'northeast': {'lat': -6.350883370107279, 'lng': 106.2498755798927}, 'southwest': {'lat': -6.353583029892723, 'lng': 106.2471759201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Wijaya,,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116387508236928884614"">Mohamad Yunus</a>'], 'photo_reference': 'AUGGfZleLzKjOEB1V_V_Z-o-czStO7qwI_ktFbEGGEBHRZQVOfQEqV6ZOmsLjHhOrksiMIhU9IFhnTgPk8qPnafEdaF2CHU4DmESmn1CtA6J_9hctTirY-7Se7EHzXOtvaeXBqyBee0-Lt8tXiv2YjqdngY7BP0M9ARU0THJSIwyUmZIaP-v', 'width': 4640}]",ChIJJaKIXiwXQi4Rtp_sC6y6rTA,"{'compound_code': 'J6XX+4C West Muara Ciujung, Lebak Regency, Banten, Indonesia', 'global_code': '6P58J6XX+4C'}",3.4,ChIJJaKIXiwXQi4Rtp_sC6y6rTA,"['lodging', 'point_of_interest', 'establishment']",360,,https://www.google.com/maps/place/?q=place_id:ChIJJaKIXiwXQi4Rtp_sC6y6rTA,
OPERATIONAL,"Jl. Rt Hardiwinangun No.5, Rangkasbitung Bar., Kec. Rangkasbitung, Kabupaten Lebak, Banten 42312, Indonesia","{'location': {'lat': -6.360556, 'lng': 106.248264}, 'viewport': {'northeast': {'lat': -6.359204320107279, 'lng': 106.2496030798927}, 'southwest': {'lat': -6.361903979892722, 'lng': 106.2469034201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma Sugri,,"[{'height': 1936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101335303124925982555"">A Google User</a>'], 'photo_reference': 'AUGGfZmoLUzKM5Mzyth6zai4tMFM7T4CbSTkJbJ1H07Bju39cI5STzL41cbLYtI4gVXtWDEtzqe_7cUQ9_Ib4Bc9SJ06BlcXeRPnAnwOzX9UdEZZN72bTGVtJ8VsFgBvD1l-mtRdYVglmSWBFPICJB_F_J72gSLxRK3u667hcaKAaSFJ36CZ', 'width': 2592}]",ChIJFRfxOtUWQi4R68MHwXrfCpQ,"{'compound_code': 'J6QX+Q8 West Rangkasbitung, Lebak Regency, Banten, Indonesia', 'global_code': '6P58J6QX+Q8'}",3.9,ChIJFRfxOtUWQi4R68MHwXrfCpQ,"['lodging', 'point_of_interest', 'establishment']",505,,https://www.google.com/maps/place/?q=place_id:ChIJFRfxOtUWQi4R68MHwXrfCpQ,
