business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,price_level,permanently_closed
OPERATIONAL,"Jurug, Argosari, Sedayu, Bantul Regency, Special Region of Yogyakarta, Indonesia","{'location': {'lat': -7.808520100000001, 'lng': 110.2540191}, 'viewport': {'northeast': {'lat': -7.807011570107278, 'lng': 110.2553388298927}, 'southwest': {'lat': -7.809711229892722, 'lng': 110.2526391701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nian Villa Yogyakarta,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102932926063881227507"">A Google User</a>'], 'photo_reference': 'AUGGfZk16IDauUn-SfOGjUMyPj-WxuqTOkxJMovmb_wWPpbZjArTQmcXH1BmgCmMYiqu8c28Djjzp3KiYM1aKq9QB0toRt3qjbUfzu0EQxy36wngW0DUcAqktXqRJOI4mJM-XP6xareHtLIt4IQbRD5_558vaDXBj09v8HhVdbnOewcE-c7e', 'width': 2268}]",ChIJNfyzT3f5ei4R0LBzgJwALxU,"{'compound_code': '57R3+HJ Argosari, Bantul Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G57R3+HJ'}",5.0,ChIJNfyzT3f5ei4R0LBzgJwALxU,"['point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJNfyzT3f5ei4R0LBzgJwALxU,,
OPERATIONAL,"10, Karangwuluh, Temon, Kulon Progo, Daerah Istimewa Yogyakarta, Indonesia, Yogyakarta, Candi Wetan, Karangwuluh, Yogyakarta, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8718921, 'lng': 110.0532689}, 'viewport': {'northeast': {'lat': -7.870590720107277, 'lng': 110.0546067798927}, 'southwest': {'lat': -7.873290379892721, 'lng': 110.0519071201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 90669 Omah Candi Sari Syariah,"[{'height': 536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111021322736196063346"">A Google User</a>'], 'photo_reference': 'AUGGfZnpIfoju_-tBTwxvJJzg1syknTS1AuY85i8YUuoUiOtZuNr9erlTRlYUFavvmdQfy1e6PmKEpEPAbujJy-JoKsjCaxqefaPGxNmOgrEmbRV-xgnVzBrXjuD_gqGhvV9Z5BpPRQ1W3nMBvBsQidk_OLEnAtgrkBthu7WJPaJ5K8RCpU5', 'width': 666}]",ChIJF41caSLkei4RYpfDjr_SX2k,"{'compound_code': '43H3+68 Karangwuluh, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G43H3+68'}",4.7,ChIJF41caSLkei4RYpfDjr_SX2k,"['lodging', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJF41caSLkei4RYpfDjr_SX2k,,
OPERATIONAL,"6429+Q9C, Unnamed Road, Soropati, Hargotirto, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.798057699999999, 'lng': 110.1183953}, 'viewport': {'northeast': {'lat': -7.796313670107278, 'lng': 110.1194923798927}, 'southwest': {'lat': -7.799013329892722, 'lng': 110.1167927201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Endro,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107319047601347525703"">A Google User</a>'], 'photo_reference': 'AUGGfZluFM3X-xrQMGtedSVJhvthPAuZOZVXZrqiHIX7rA06YeFYtZpm-TK32s29BFUfIY1RgfbPvi1agynVkLI5G2KH7nwhI38oD-l93oP13rPV5XZOGb4lies-jkoeMyIJvr1CSnuJxmn_ZbrO9d8-CLFUlXpvYIOiwrKcEOxbosP23oEN', 'width': 2560}]",ChIJqYp49vDvei4RmMI2x57ehbE,,5.0,ChIJqYp49vDvei4RmMI2x57ehbE,"['lodging', 'point_of_interest', 'establishment']",3,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJqYp49vDvei4RmMI2x57ehbE,,
OPERATIONAL,"6429+J42, Soropati, Hargotirto, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.798489399999999, 'lng': 110.1177528}, 'viewport': {'northeast': {'lat': -7.796562170107277, 'lng': 110.1190074298927}, 'southwest': {'lat': -7.799261829892721, 'lng': 110.1163077701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Jio,,ChIJt6RHe8fvei4Ruji9WDvt_LQ,,4.5,ChIJt6RHe8fvei4Ruji9WDvt_LQ,"['lodging', 'point_of_interest', 'establishment']",2,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJt6RHe8fvei4Ruji9WDvt_LQ,,
OPERATIONAL,"63, Sindutan, Palihan, Temon, Kulon Progo, Yogyakarta, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8889695, 'lng': 110.0520743}, 'viewport': {'northeast': {'lat': -7.887609870107279, 'lng': 110.0534283798927}, 'southwest': {'lat': -7.890309529892723, 'lng': 110.0507287201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92071 Yusman Homestay Syariah,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104005908083561856300"">A Google User</a>'], 'photo_reference': 'AUGGfZnG3_mnJ5jf02aDNzZNnO2-kFnQESB9H-IUzIiDwBjvz1Vfer5uUZpUlE43LZ3ajFeSWWSaWXFTV8olEQDmtXLXbaTY0lqBFo2GfC2JIN71odei1dHb7Sceu1MrGdsLOv20t3eLEq7wJ6tu8QCXCUhIClNHUt8pnGt1vPzePjnKXYA2', 'width': 640}]",ChIJd0lymjzlei4RghoowcztOlg,"{'compound_code': '4362+CR Palihan, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4362+CR'}",3.3,ChIJd0lymjzlei4RghoowcztOlg,"['lodging', 'point_of_interest', 'establishment']",43,,https://www.google.com/maps/place/?q=place_id:ChIJd0lymjzlei4RghoowcztOlg,,
OPERATIONAL,"54VJ+24, Clapar 2, Hargowilis, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.8064118, 'lng': 110.1312263}, 'viewport': {'northeast': {'lat': -7.805282970107277, 'lng': 110.1326525798927}, 'southwest': {'lat': -7.807982629892721, 'lng': 110.1299529201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kalibiru_Arimbi_Homestay,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118335406633197669926"">A Google User</a>'], 'photo_reference': 'AUGGfZkHPmGuBT-azD_DPLJR_sV16-Qb1ybY9ZXMHV4YvWX5fc9b0D25QIkUiDeWUBf0MAJwg8xiEH-Z98YU1nMMS-deS_OoAdxpoLCLZ5UtI8gPDoSVM6VNw1t75WKGm3bS2X-lFJZPR0lnyBPKXH1KOHxu9_2biG1oDMJsI0gD66H5oF7v', 'width': 3060}]",ChIJjZjyUnLvei4RDkB8eIAZXus,,4.8,ChIJjZjyUnLvei4RDkB8eIAZXus,"['lodging', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJjZjyUnLvei4RDkB8eIAZXus,,
OPERATIONAL,"Jalan Nasional III Yogyakarta - Purworejo KM 41.5, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8861965, 'lng': 110.0655802}, 'viewport': {'northeast': {'lat': -7.884885370107277, 'lng': 110.0668625298927}, 'southwest': {'lat': -7.887585029892721, 'lng': 110.0641628701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MORAZEN Yogyakarta,"[{'height': 4480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106589095644981967911"">A Google User</a>'], 'photo_reference': 'AUGGfZk1oY-x7bNwwfg-RknRlrHb79KjTJZ4kggm0oApe86ws4OxUSv6jw48CCje7UIt-bGiSwAKh-VK7h64IJAj9DW6Evm3BIts9uzCweYupgC7PmCMRIALUY5Yv39CFf0g5wy7OLL8VJg2Q4Mr5o_YIdNsxFOkaFqJtT_xnD3eT8HYiZoW', 'width': 6720}]",ChIJ9w6DERjlei4RuZvghe1hWu8,"{'compound_code': '4378+G6 Kebonrejo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4378+G6'}",4.8,ChIJ9w6DERjlei4RuZvghe1hWu8,"['lodging', 'point_of_interest', 'establishment']",1242,,https://www.google.com/maps/place/?q=place_id:ChIJ9w6DERjlei4RuZvghe1hWu8,,
OPERATIONAL,"Serut, Pengasih, Kulon Progo Regency, Special Region of Yogyakarta 55652, Indonesia","{'location': {'lat': -7.8556024, 'lng': 110.1633594}, 'viewport': {'northeast': {'lat': -7.854346970107277, 'lng': 110.1645987298927}, 'southwest': {'lat': -7.857046629892722, 'lng': 110.1618990701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,UNY Hotel Wates,"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115914360032430033327"">A Google User</a>'], 'photo_reference': 'AUGGfZnEiRbc-9mO4ls2MBsr21q1OCxRzdpaB_K7jqQvtzXmUepZUipVFoVlZL6jwhkfHInHdNQCiqELgdzEyx7OzaD6sKBhSd_Ow4YJORE8dLJs7goEL5dguwLJanUV-_dM6R04L_zINzHx5aZAeZLCGjc1TtF5Iq6v8sHZA4sLIaa3Udlt', 'width': 1063}]",ChIJibAMQ1b7ei4RScej5jvF1SE,"{'compound_code': '45V7+Q8 Pengasih, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G45V7+Q8'}",4.6,ChIJibAMQ1b7ei4RScej5jvF1SE,"['lodging', 'point_of_interest', 'establishment']",81,,https://www.google.com/maps/place/?q=place_id:ChIJibAMQ1b7ei4RScej5jvF1SE,,
OPERATIONAL,"Sabrang, Giripurwo, Girimulyo, Kulon Progo Regency, Special Region of Yogyakarta 55674, Indonesia","{'location': {'lat': -7.773607999999999, 'lng': 110.1796793}, 'viewport': {'northeast': {'lat': -7.772247870107277, 'lng': 110.1811173298927}, 'southwest': {'lat': -7.774947529892721, 'lng': 110.1784176701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma Pancoeran,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107350538182485044833"">Feren Venessa</a>'], 'photo_reference': 'AUGGfZli2bWseJDSTZogz64GoR7QNLrtfP8OhoV_ro3c1FnCgtYNq3LCoah-yLNQEgDZc5j8UZuTCWP6IsKJuCgB9Pw-NhLaSPNzQu_9ZkOB7GOhs2DA5zUgYbuGNYVL91960fbWZnHeK_RW4uQCNoVRclFmX9hpfqa48EJdro4KpqYDnxYL', 'width': 3000}]",ChIJiU5buZzxei4R-nUKpBhvomI,"{'compound_code': '65GH+HV Giripurwo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G65GH+HV'}",4.7,ChIJiU5buZzxei4R-nUKpBhvomI,"['lodging', 'point_of_interest', 'establishment']",468,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJiU5buZzxei4R-nUKpBhvomI,,
OPERATIONAL,"Jl. Wates - Purworejo No.KM 10 95, Seling, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8868192, 'lng': 110.0727265}, 'viewport': {'northeast': {'lat': -7.885393320107277, 'lng': 110.0740782798927}, 'southwest': {'lat': -7.888092979892721, 'lng': 110.0713786201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Novotel Yogyakarta Airport Kulon Progo,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118090492052316008029"">Bryan Martin</a>'], 'photo_reference': 'AUGGfZnHGO6d8NPgWMxIWBSg2e4UjTxpJxAzj8C9EqgtKXlJHkzMPxIbF8zUSQXMchvx9GHgyzq0U1_FHOaebuhzmH9Fvng4V37DH20E159ZNl_Ou2drZfduUahX1lJIEHbjo6LprwNCzlnM104OvXgoYI69_qUoXDuWUbn1FQY8iNEJK4lo', 'width': 4080}]",ChIJRQyaGcDlei4RwkQUJNRGPH0,"{'compound_code': '437F+73 Temon Kulon, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G437F+73'}",4.8,ChIJRQyaGcDlei4RwkQUJNRGPH0,"['lodging', 'point_of_interest', 'establishment']",384,,https://www.google.com/maps/place/?q=place_id:ChIJRQyaGcDlei4RwkQUJNRGPH0,,
OPERATIONAL,"nglengkong, RT.13/RW.04, Grigak, Giripurwo, Kec. Girimulyo, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55674, Indonesia","{'location': {'lat': -7.7692057, 'lng': 110.1899254}, 'viewport': {'northeast': {'lat': -7.767883170107278, 'lng': 110.1912125798927}, 'southwest': {'lat': -7.770582829892722, 'lng': 110.1885129201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Svarna Padi eat&stay,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115779876294461956392"">A Google User</a>'], 'photo_reference': 'AUGGfZkttzidUsmOA1RtY_8_IlJSS9QR3QzShgx13zZ8JFk26TzdNJ_wB-jFaIkFKB-nIGrSiPAGJSFZch_YtK6G1oIDJ-EdaOx14uk-JRSGWNBqtyWwm31voigMwnrJ-ESg9NecmlVbHv6q-xNuO3-DxwCrU9pBoZ-0dT9L1MHvBbZ3EKwg', 'width': 3024}]",ChIJ3Td8JgDxei4RZuOtFyetgBo,"{'compound_code': '65JQ+8X Giripurwo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G65JQ+8X'}",4.9,ChIJ3Td8JgDxei4RZuOtFyetgBo,"['cafe', 'lodging', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",20,,https://www.google.com/maps/place/?q=place_id:ChIJ3Td8JgDxei4RZuOtFyetgBo,,
OPERATIONAL,"Weton, Kebonrejo, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8870638, 'lng': 110.0698989}, 'viewport': {'northeast': {'lat': -7.885450070107277, 'lng': 110.0712586798927}, 'southwest': {'lat': -7.888149729892721, 'lng': 110.0685590201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Swiss-Belhotel Airport Yogyakarta,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113475384017698094774"">A Google User</a>'], 'photo_reference': 'AUGGfZlvC8jTkskWAspCxQv2fyl6tbN-VybezEfPxpv96g0_Wc-duJaJlsPEFCMiMW5ew_14IhrS2YMJl9hYKoqGfbmL1uLXdqFcNGOhfKLt-QxbnjJYid_K5lo5M0BJWhIQIMQWvehPjCD2O06PM1NXeW0atiUXEu-zJ2jIfRViC1Sm1Qhb', 'width': 783}]",ChIJVX5VGHzlei4RPtZCeavwR94,"{'compound_code': '4379+5X Kebonrejo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4379+5X'}",4.8,ChIJVX5VGHzlei4RPtZCeavwR94,"['lodging', 'point_of_interest', 'establishment']",190,,https://www.google.com/maps/place/?q=place_id:ChIJVX5VGHzlei4RPtZCeavwR94,,
OPERATIONAL,"Sangkretan, RT.029/RW.14, Sangkretan, Glagah, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.904646400000001, 'lng': 110.0787984}, 'viewport': {'northeast': {'lat': -7.903251670107278, 'lng': 110.0801791798927}, 'southwest': {'lat': -7.905951329892722, 'lng': 110.0774795201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lumintu Guest House,"[{'height': 672, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115494552051895370386"">A Google User</a>'], 'photo_reference': 'AUGGfZm6hekGcda2iOCouywceh7R3DWst3Y-8lCZt9p41NO-4qpVkVzG8FuX0ODp9TByRKhz4IYk-XkhTo2uc2uxA5wRGZMZ66f_a_g5lq2tf745CdsQP_--0nmPkWHnR_yVHJVJ6vK1p84UhhasBv4fTuo_hmzzb104YVZQ7ecVkO1QOkvZ', 'width': 1200}]",ChIJK10iiajjei4RvTIhdnjYJns,"{'compound_code': '33WH+4G Glagah, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G33WH+4G'}",4.7,ChIJK10iiajjei4RvTIhdnjYJns,"['lodging', 'point_of_interest', 'establishment']",215,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJK10iiajjei4RvTIhdnjYJns,,
OPERATIONAL,"Jl. Wates - Purworejo No.KM 10 95, Seling, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8868192, 'lng': 110.0727265}, 'viewport': {'northeast': {'lat': -7.885393320107277, 'lng': 110.0740782798927}, 'southwest': {'lat': -7.888092979892721, 'lng': 110.0713786201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ibis Yogyakarta International Airport Kulon Progo,"[{'height': 2299, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111872789123157747082"">sigitnur wahyudi</a>'], 'photo_reference': 'AUGGfZkPU6fEht8_G1UffZ1AMlV0QFo5jotIchKtNIiXgebBZ33AYQuJ72n6u0W0mfP4h1pPOWNIRdAhiP8asPl4XCkgzJVWJECbKCikmQT2CKXg61uJV1IE_j28U6VNS32fYPMQu0v0UwxFPwvHu_ycgUgP1IBsQhoa7rQ3Xb0OjaQkRBTF', 'width': 1868}]",ChIJdQCFaE_lei4RrmpLTWbw0oY,"{'compound_code': '437F+73 Temon Kulon, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G437F+73'}",4.8,ChIJdQCFaE_lei4RrmpLTWbw0oY,"['lodging', 'point_of_interest', 'establishment']",871,,https://www.google.com/maps/place/?q=place_id:ChIJdQCFaE_lei4RrmpLTWbw0oY,,
OPERATIONAL,"Jl. Lkr. Ps., Wates, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651, Indonesia","{'location': {'lat': -7.862935999999999, 'lng': 110.1580727}, 'viewport': {'northeast': {'lat': -7.861583170107278, 'lng': 110.1594946798927}, 'southwest': {'lat': -7.864282829892722, 'lng': 110.1567950201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma Kusuma Hotel,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114825576799479962302"">mohammad bagus sasmita</a>'], 'photo_reference': 'AUGGfZn4XFpk51I5yparCgzXeGg7-h6EWF1xC8iwhz0B_J10DNutuFfd0gqIvIq6HuNPZmjEZ21rLJvFxE7e6FHtsx1q5ybOJNkMuvf9bnZ8QBtn35nsjBFrR2ShNupdazUKvAWkCl-c2Y76t7iRrw4vn4i6AcwdB8JQnBqShTZ5Pn7l84P7', 'width': 3840}]",ChIJBwuY_zv7ei4Rw_xpexe4AG8,"{'compound_code': '45P5+R6 Wates, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G45P5+R6'}",4.2,ChIJBwuY_zv7ei4Rw_xpexe4AG8,"['lodging', 'point_of_interest', 'establishment']",818,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJBwuY_zv7ei4Rw_xpexe4AG8,,
OPERATIONAL,"Sundi Kidul RT29, Argorejo, Yogyakarta, Daerah Istimewa Yogyakarta 55752, Indonesia","{'location': {'lat': -7.824245700000001, 'lng': 110.2511002}, 'viewport': {'northeast': {'lat': -7.822901220107278, 'lng': 110.2524491798927}, 'southwest': {'lat': -7.825600879892722, 'lng': 110.2497495201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dandaman Villa,"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115712291555711599743"">A Google User</a>'], 'photo_reference': 'AUGGfZmU85czLcxdDF140RX1LSkYTJy5mIz98M3Qy2dphdoDHrQejiOIHnqiMY7_yQUN41vq78vwyVDCWZ8yR1OgkxGPE5VUJwnH81gF1j_N2-ju78ORUd7JIXvQjVpz1DIHnSadVvQ7VuU37fFQOnGEzsQJHbML_5tGapXHvFfKO_iVo0wa', 'width': 4032}]",ChIJ3WhaAWz5ei4RDD-shjVIDks,"{'compound_code': '57G2+8C Argorejo, Bantul Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G57G2+8C'}",5.0,ChIJ3WhaAWz5ei4RDD-shjVIDks,"['point_of_interest', 'establishment']",17,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ3WhaAWz5ei4RDD-shjVIDks,,
OPERATIONAL,"Mezzanine Level Domestic Arrival Terminal, Yogyakarta International Airport, Jl. Wates - Purworejo No.KM. 42, Logede, Glagah, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8983132, 'lng': 110.0598926}, 'viewport': {'northeast': {'lat': -7.896873470107278, 'lng': 110.0612767798927}, 'southwest': {'lat': -7.899573129892722, 'lng': 110.0585771201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cordia Hotel Yogyakarta International Airport - Hotel Airport,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115315826208630633112"">A Google User</a>'], 'photo_reference': 'AUGGfZmpJico4zJcc4ftuknlav03aeQglOnVlYaU-m6UziyNKvMwQE3srpcekL_auzOWxyv_UkYjWvNh0FHFyaayE6xz3skw2VPqW21dAi8xMqBw7nUHL-QBqK6hWMwLhsq4wwvXHc6laYn2Dk8WfddCs4mS436SlR-olTkDNpjFjH9mKbXV', 'width': 3264}]",ChIJT0CIKQ_jei4RaxUGushtI3o,"{'compound_code': '4325+MX Glagah, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4325+MX'}",4.6,ChIJT0CIKQ_jei4RaxUGushtI3o,"['airport', 'lodging', 'point_of_interest', 'establishment']",1228,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJT0CIKQ_jei4RaxUGushtI3o,,
OPERATIONAL,"Pripih, Hargomulyo, Kokap, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia","{'location': {'lat': -7.868727499999999, 'lng': 110.0624332}, 'viewport': {'northeast': {'lat': -7.867520770107277, 'lng': 110.0637385298927}, 'southwest': {'lat': -7.870220429892721, 'lng': 110.0610388701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Omah Pripih,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104097635314738851796"">A Google User</a>'], 'photo_reference': 'AUGGfZnRipz_31KsNKqZqhU557LkG8aBLvwc3XbaDsf-IEIcv09860HYNdfcIufjMk13J_OdOHm0aNUtWQe4jwufa6UNpbDyfbcRfT04Tv2BXKYP6Ntivs2daqd77tKs2omFbEkW1roO4IcrY048AyXChUgo0odxulyjfHasxtbLMpCiV2s', 'width': 4032}]",ChIJt47HFX7lei4Rc6_fxOq87wk,"{'compound_code': '43J6+GX Hargomulyo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G43J6+GX'}",4.7,ChIJt47HFX7lei4Rc6_fxOq87wk,"['point_of_interest', 'establishment']",7,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJt47HFX7lei4Rc6_fxOq87wk,,
OPERATIONAL,"Cluster Pandawa B1, Dusun IV, Gotakan, Kec. Panjatan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55655, Indonesia","{'location': {'lat': -7.894199400000001, 'lng': 110.1625974}, 'viewport': {'northeast': {'lat': -7.892862920107278, 'lng': 110.1639458798927}, 'southwest': {'lat': -7.895562579892721, 'lng': 110.1612462201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Omah Tentrem Wates,"[{'height': 859, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110868359546640119239"">A Google User</a>'], 'photo_reference': 'AUGGfZnuQAPAyyKpQBpyL5V9g_6L2mpHz1HqXWASTIQOSYfjUZJIrTidZIBwKtsQ__oRpdRnCQMFOGrD_pkW6zMHGOfWDrlqN8ilFDDC9Vc6VitApb96zmv9SBSN88THBt1daqGc2RGggEKVLONIlz_fbar4LYPPa8O4jLxP1sdeLj_xwEn1', 'width': 1170}]",ChIJh5peNn39ei4Rv36v8d2TjLk,"{'compound_code': '4547+82 Gotakan, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4547+82'}",5.0,ChIJh5peNn39ei4Rv36v8d2TjLk,"['lodging', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJh5peNn39ei4Rv36v8d2TjLk,,
